tweet_id,text,label
933052059905150976,"""Comment réussir quand tu es moche"" Phrase du jour de @PierreMenes a propos de @edsheeran @EdSheeranFR #TPMPOff #balancetonporc",2
997817472320507905,"Je ne pense plus à son anniversaire.  #guérison #bénédiction #hamdulillah ✨🤲🏽✨  De tous, c’est celui qui a causé trop de mal en moi. Honte à lui à jamais…  Tant que je vis, je n’oublierais jamais le mal qui m’a été fait.  #notsorry #bourreau #balancetonporc  —EMMA💜#emotrip",3
920038790244249605,Les destinations de voyage les plus dangereuses pour les femmes selon YouGov #balancetonporc https://t.co/gmDwdjeIET,1
921409263444086786,"Jean Lassalle, un porc de + #balancetonporc  https://t.co/fnPJHCDkbZ",2
1061622712660123648,Marseille: Des gynécologues repensent leurs pratiques après #MeToo et #PayeTonUtérus https://t.co/u4MSCUbhKP via @20minutesmars https://t.co/UisjkCvjh8,1
1525044689870671874,Parce qu'on en avait parlé dès sa sortie #MeTooMedias #MeToo #PPDA #FlorencePorcel  https://t.co/i8FsuXbOEq,2
1507009817306546185,Depuis #metoo le nombre de nana qui m’ont déclaré s’être fait violé …   C’est très effrayant … vous pouvez remballer le 1/5 les concernants … je dirais plutôt 2/3 maintenant …  « Oui je suis plutôt rassurant pour qu’on me confie ces choses là » 😎,2
919648358112878593,Et bien quand je vois la réponse virulente de certains mecs à propos du #balancetonporc  ça me fait vraiment peur 😨,2
1432782341752164352,"#Scène #Harcèlement Le milieu de la #danse brise l’omerta sur les abus sexuels et moraux, et s’arme contre ces formes d’agressions. La compagnie genevoise Alias est dans le viseur. #MeToo   https://t.co/QbjrfwST4G",1
1154029976984805376,"#TariqRamadan #MeToo #Christelle""« #Brigitte »,« #Maïmouna »,« #Régine»(...)va devoir faire face à ses propres déclarations et à ses contradictions devant la justice helvétique(...)un dossier qui,révèle de nomb. #incohérences et des soupçons de #collusion ""https://t.co/hIYxd41pCe",2
1191440272141488128,"La Société des réalisateurs de films a décidé d'exclure Christophe Ruggia, accusé de violences sexuelles par l’actrice Adèle Haenel (dans @Mediapart). #MeToo https://t.co/Q268Y8ZEu9",1
969836566905573376,"Oh, Rose McGowan dans la matinale de @franceinter pour parler de #MeToo et de son expérience ❤",2
1207405829038714881,Une figure de proue du mouvement #Metoo au Japon gagne son procès   https://t.co/hISu6EMGvK  Envoyé via @updayFR,1
919295880481722368,Allez niquez vos mères bande de féministes affabulatrices #balancetonporc,2
960111050392825856,je suis repassée faire un tour sur #BalanceTonPorc mais c'est l'hécatombe c'est quoi tous ces pleurnichards là,2
919610923920306180,"@MLP_officiel @GilbertCollard, des commentaires sur #balancetonporc car il apparaît que les français sont pour beaucoup de sacré porcs !",2
1529803423750754306,@carolinedehaas Portez plainte ! N'etouffez pas les affaires !  #RickyCocotier #causette #LFI #Bouhafs #harcelement #sexuel #coquerel #balancetonporcFI #MeToo https://t.co/yg8wlIpDOn,2
1145698234364506112,@BesseGaspard @tofe83340 @AgnesCerighelli #MeToo #denoncetonporc #branleur #matcho  c’est simple@moi je parle plus au femmes dans la rue j’ai pas envie d’avoir un procès pour une mauvaise interprétation......⛔️🚫,2
1051536262451093509,#CPolitique @MarleneSchiappa d’accord avec @Giulia_Fois_ : « Les femmes ont raconté ce qu’il y a de plus racontable dans #MeToo. » @CPolF5 https://t.co/gxzeTXk7sK,1
1535395051429408768,"#metoo #metooinceste #france #FranceInsoumise #LFI #NUPES #DN #RN #PS #LREM #LR  #Macron2022 #legislatives2022   GAME  Pour la cohérence, ADULTS.  Pour la mémoire, un jeu très efficace connu depuis longtemps:  - memory:  Choix des cartes: https://t.co/B1mNnWTXqA",2
1091089214614179841,"En 2018, les plaintes pour viol ont augmenté de près de 17 % et celles pour agression sexuelle d’environ 20 % #MeToo  https://t.co/FqSAJz3aDE",1
1307037137947287557,"Plus récemment, pour l’intimider, l’artiste de rue @phoaick a signé d’un #graffiti le lieu de travail d’une ex-compagne.  La jeune #femme avait parlé des #ViolencesConjugales qu'elle a subies lors de leur relation, finie depuis 7 ans. #BalanceTonPorc #SeparerLHommeDeLArtiste https://t.co/qe3aMVBH2z",2
1002135046101389312,@jchribuisson Et les accusations sans preuve ou infondées pendant #balancetonporc ?  #SandraMuller,2
1197405514088484865,"#mescochonsetmoi nous sommes là aussi  #jeudiphoto, les #porcs 🐷🐖envahissent les réseaux sociaux, alors toi aussi #balancetonporc  @LaVacaPreciosa @LaTriquet @EleveursPorcins  #Agridemain #AgriLoving #porcspleinair #LesCochonaillesDeKarine #agriculteurs #Nièvre https://t.co/aC9OoXrFay",2
1268712898903375873,"Y’a une personne que je « connais » je la soupçonne si on peut dire ça, d’avoir été victime d’un #IWas",2
1034697503445327873,"Aux Etats-Unis, l’affaire de la professeure Avital Ronell questionne #MeToo https://t.co/jelYyCNcYh",1
1471126394159734797,«Est ce que le fait de refuser la sodomie dans le x privé le réalisateur d’un ressort dramatique important » Brigitte Lahaie #MeToo #balancetonporc https://t.co/PnZckxm9xw,2
1353062075233300481,"Un supposé ami dont personne n'imaginait l'homosexualité. Il me propose un job, je déménage à Paris, m'héberge chez une amie au début. Tentatives de sexe forcé la nuit, mains au cul au bureau derrière le dos des collègues. C'était il y a 20 ans, je me suis tu jusqu'ici. #MeTooGay",3
959074624079384576,Congrès US : toutes en noires   pour #metoo #TimesUp #SOTU https://t.co/2ZMCLgaa7X #ist #soi,1
928707551302217729,"Et un de plus sur la liste... #balancetonporc https://t.co/3i95YV4arP :QT: Opéra de #Lyon : Y.Loukos condamné pour discrimination et harcèlement : ""j'espère que ça fera changer les choses da… https://t.co/aLD2PJHk0m",2
1228646072597254144,"Quand on voit les comparaisons qui sont faites entre un homme accusé de viol et un autre victime de revenge porn, on se dit que la prise de conscience #metoo en est encore à ses balbutiements.",2
1154394464040968192,@Alienation71 @Duroy41 ... par les auteurs de #BalanceTonPorc  ????,2
920147427423870976,#balancetonporc tous ces journalistes et politiques qui s'émeuvent de l affaire #weistein mais qui se sont tus sur #DSK et les autres .. c est effarant #merdia,2
1551807651280986112,"@anchara_ J’ai essayé d’expliquer l’éducation non genrée en réponse au pb soulevés par #Metoo, ms ça capte pas dans le cerveau de certains🤷‍♀️",2
919555033137664002,"Manquerait plus que ça. C'est normal de ne pas se ""conduire comme un porc"", ca ne mérite pas un hashtag ... #balancetonporc https://t.co/50zMEPjvrg :QT: Et un hashtag #balancetonmecsupercool pour mettre en valeur les hommes qui ne se conduisent pas comme des porcs ?  #balancetonporc",2
921440740634439681,"@BFMTV ""Un homme m'a obligé à un rapport sexuel au milieu  d'un champ pendant que je broutais"" signé: Génisse de Loire Atlantique #balancetonporc",2
1137760378757296131,"@ElGrandeSubaru Injure publique à caractère sexiste. Vous risquez 1 an de prison et 45000€ d’amende. Bon courage à vous, votre vie va pas être facile. #BalanceTonPorc",2
1578323002315374592,"Violence contre les femmes, le Journal est en ligne! https://t.co/xTyjSI0DAT Merci à @AJMougin #metoo #violencesconjugales",1
938498855573839873,Théo Hakola avait anticipé #balancetonporc c'est peut être à cela qu'on capte un artiste. Sa disquo complète est à (re)découvrir.. https://t.co/ikLqfVs7WM,2
1450854299219767300,IRAN / ROJHILAT -  Comment le pouvoir iranien étouffe les cas de violences contre les femmes  #LasTesis #metoo #féminicides #TwitterKurds https://t.co/8RJAERXjMe,1
928348357432676352,"#balancetonporc #BalanceTonRaciste #balancetonchiffre #MarineLePen en popularité peut être pas, mais en notoriété . Quesqu'il en fait vivre du monde . allez les vilains au taf !!!",2
1347989832887361542,"PARIS - Les Kurdes demandent justice pour Sakine Cansiz, Fidan Dogan &amp; Leyla Saylemez, 3 militantes kurdes assassinées à Paris en 2013  #SaraRojbinRonahi #Justice4KurdishWomen #TwitterKurds #lastesis #féminicides #metoo #France https://t.co/Hyfqg8dYG2",1
1357313861901246465,"@ESS_France @antoinedetourne @lucie_gras @jsaddierESS M Détourné @antoinedetourne n'est pas au courant des pratiques de certains chefs d'établissements scolaires ? Pourtant, il devrait avoir des informations fiables sans aller chercher bien loin...  #pasdevague  #metoo #moiaussi  #RéseauxEtOmertaAuxRectorats  https://t.co/21r5LeGQSy",2
1156072223746285574,"TEMOIGNAGE. Denis : ""Une plainte pour viol, c'est un parcours du combattant pour la victime"" - Télé Star https://t.co/4Fy87OkPe6 #metoo https://t.co/UuiAx5wBQo",1
1268338194606678029,"#Iwas cette hashtag me met tellement la haine, j'ai une haine énorme envers les violeur ça me fait trembler de colère limite, j'ai envie de faire ça a tout ceux qui ont violé les fille de mon entourage: https://t.co/5kXWxvGI4p",2
919532589253357569,"#Balancetonporc : après l'affaire Weinstein, les témoignages inondent Twitter https://t.co/MQWMBa2hu1 https://t.co/9NMTXe7uhr",1
951556352178081800,"@LeHuffPost @Qofficiel @lesinrocks @CausetteLeMag Une sorte de droit de réponse, possible ? #Metoo https://t.co/Uk8KhoksTS :QT: La liberté de ne pas être importuné(e). https://t.co/cSyGLg4Wbx via @ChangeFrance",2
1373970860298678275,-Des commentaires racistes -Des agressions sexuelles -Des analyses bidons  Mais toujours sur nos écrans.  #balancetonporc #PierreMenesOut https://t.co/CsQM0TSbiE,2
1242899523028082688,"Ce #confinement c'est (aussi) l'occasion d'avoir 2 #enfants qui braillent en boucle les paroles de #balancetonporc d'Angèle.   Et quand tu consens à leur montrer le clip, c'est la découverte du montage : ""mais Angèle elle a carrément le don d'ubiquité !""   https://t.co/XcV7Y16mlP",2
1067169851205185536,"@encoravocat Carrefour de mon enfance et de mon adolescence ; vue du Café Barbès, plongeant sur notre appartement familial. Au loin j'entends encore  ""hé gazelle, ça va aujourd'hui ? "" #metoo n'avait pas encore sonné le glas de ces apostrophes chantantes ..",3
961949049933967360,"@OuestFrance @Michael_Haneke #Metoo @Michael_Haneke Non ! la chasse aux sorcières c'est Elisabeth Besson, torturée et condamnée à Boudry en 1585, une femme !",2
1012205526770384896,#MeToo : « C’est en protégeant les droits des “cochons” que l’on préservera la liberté des femmes de les accuser » https://t.co/nEroL5A9dh,1
923444147507343360,"#MeToo dans la vraie vie, la carte des rassemblements en France https://t.co/MN0XZNEMYs",2
919671071032463360,"#balancetonporc Bizarrement, ça m'étonne paaaas du tout du personnage. https://t.co/lKlklDqZbj :QT: J avais 25 ans et j étais attachée parlementaire. En allant vers l'hémicycle, @jeanlassalle m a mis une main aux fesses. #balancetonporc",2
1134030287111954432,"Cinéphiles 44 a attribué la note de 8/10 au film #NinaWu (#ZhuoRenMiMi) de #MidiZ avec #WuKeXi, #VivianSung et #KimiHsia  Critique ici : https://t.co/C1oZFCMral  #Cannes2019 #Cannes72 #MeToo https://t.co/F4HFBtndX9",0
1002821332755763201,"Après #MeToo, #UsToo Enflamme Internet #forbes https://t.co/1h730nXgtU #metoo https://t.co/xx9yHNdIsS",1
920944945657245696,"À Raqqa, les femmes de l'YPG/YPJ ont mis en pratique une version radicale et massive de #balancetonporc Respect https://t.co/aUwD1QpZc6 :QT: #Reqa ya azad https://t.co/hIyTBBzfPC",2
1605444966469500928,"#MeToo, cinq ans après: le mouvement risque-t-il de s’éteindre?: Il y a cinq ans, le #MeToo secouait le monde entier. Que se cache-t-il derrière ce hashtag? Quels sont les véritables apports de ce mouvement? Et quel avenir a-t-il? On en parle avec Rose… https://t.co/i3w8XCNiHG",2
1055201121520795648,"Bonsoir @franceculture quel est ce site de rencontre "" post #MeToo "" dont parle ce mercredi 24/10 l'invitée de @matiereapenser ?",2
1537198523598397442,@AntoineMellies Vous êtes-vous déjà écouté ? Il faut absolument pénaliser le cannabis #BalanceTonPorc,2
1275072000097046532,"Cette photo, punaise.   (La photographe est sur Instagram : https://t.co/qSyYzDGL4p)  #iwascorsica #iwas #metoo #noustoutes https://t.co/6s73PTDz8e",2
1537125896154402819,"@BreakingInfosJR #france #metoo #RN #PS #LREM #LR #legislatives2022    Pour les présidents Français et Américains, il est beaucoup trop dangereux d'aller en Ukraine: risque d'une autre guerre a cause des ""méchants"" (en principe).   Arafat c'etait pas un miracle.",2
920270034508943360,"Quand tu te rends compte que même si tu n'es pas concernée à titre perso, tes copines / collègues / à proches le sont #FroidDansLeDos #metoo",2
927164881345896449,L'audio guide de l'aquarium de la Rochelle c'est la VF de Kévin Spacey.  J'ai l'impression que l'audio guide veut me pecho.. #balancetonporc,2
919513480511836160,#balancetonporc Arrêtez de fantasmer sur les techniques secrètes de kung fu. Une étudiante d'1m60 et 50kg n'a aucune chance. Solutions : https://t.co/4veBp2qs8h,2
1031663178411851776,BLOGUE Les femmes et la #philanthropie: un milieu toxique? - Daniel H. Lanteigne #MeToo https://t.co/zGH09UadEK https://t.co/1tmwPi2f1O,1
1454829709636870152,@Khaltibesara Les #metoo avec @GDarmanin 🤷🏻‍♂️,2
919679705804046336,"#balancetonporc Par contre mesdames, vous n'êtes pas censées donner le nom et prénom du porcelet ? C'était dans la requête a la base...",2
1031600959204589568,#AsiaArgento tu ne peux pas porter seule le # #metoo tes histoires ne sont pas celles de milliers de femmes qui ont eu le courage de dénoncer l’indicible.,2
1193289934888742912,"@Iresmo Marre que les enseignantes soient malmenées par leur propre administration. Mobbing, agressions sexuelles, chasse aux sorcières contre les lanceurs d'alerte et les victimes. STOP ! #PasdeVague #metoo #NousToutesEducationNationale #OmertaEducationNationale  https://t.co/G0A0oozvlW",2
923949565828587522,Toutes les difficultés de prouver et de sanctionner le #harcèlement #sexuel... Il faut se battre ! #balancetonporc  https://t.co/KABEnuRN1u,2
1048113621182627840,"20Minutes ""#Metoo: Omerta, autruche et inaction… Dans le sport, la France a «20 à 30 ans de retard» https://t.co/wiZnkEnlMm https://t.co/xSTguFadMm""",1
1373605881288474624,"@LaLouveInMe 9allik le #metoo au Maroc est une instrumentalisation du régime. 3tikoum l9wa. Tfou. Ou comment silencier les survivantes des violences sexistes et sexuelles qui sont DANS TOUS LES MILIEUX. Des journalistes et/ou militants violeurs, same pieces of shit. #cultureduviol",2
952628522052407299,@Rowlfg Comme le #Balancetonporc a supplanté le #manspreading dont plus personne ne sait de quoi il s'agit...,2
1177296334828843008,"Luc Tangorre, surnommé « le violeur des quartiers sud » de Marseille, retourne en prison - https://t.co/cUV6DpSh5w https://t.co/b0pU00HnyK #metoo https://t.co/3NVSHl9X2n",1
1570690954310213632,"« Tarana Burke a été effacée de l’histoire officielle, comme tant de femmes noires avant elle. » Cette semaine, @RokhayaDiallo donne un grand coup de pied dans la fourmilière féministe : #MeToo est une histoire bien plus ancienne qu’on ne le croit.  https://t.co/LZyRT50V91",2
1543499217930489856,"@Mediapart donc il était pourris puis il s'est amélioré ? et sa passe pour lui ? et les autres sa peu passer avec la même ""excuse"" ?  le prochains homme politique avec une affaire similaire : ""non je l'ai pas violée , mais depuis #metoo j'ai évolué""",2
919990577709625344,Le magistrat qui a condamné Jérôme Cahuzac nommé à la Chancellerie https://t.co/LY8OUACRvW #MonFilmCulteCest #MeToo #CielJaune #BlackP,1
1244215255380697089,« Autant vous dire que le milliard que nous n’avons pas réussi à arracher au gouvernement après tant de mobilisation grâce à la vague #MeToo contre les violences conjugales me fait plus mal au bide que jamais. »  #coronavirus #ConfinementJour13  https://t.co/fIO116aq70,2
1471827339248078851,@FerdeLa55407233 @kutoabeurre @Tstststssss @Nirinine La majorité des accusations relayées par le #metoo ont fini en queue de boudin. Mais le mal était fait..  Détruire la carrière de ces hommes par des femmes qui ont profité abusivement du mouvement ne semble pas vous émouvoir plus que cela.  Notre société part en cacahuètes.. 😔,2
1029284490454228992,@Colinlebrave @ONUinfo @RokhayaDiallo @ONU_fr @UNHumanRights @ONU_France @UNESCO_fr @ONUFemmes @ONUFemmesFR @UNGeneva @ONU_Droits_BRAO Et toi le laineux reste avec ta peau de mouton.... Evite les #balancetonporc c'est haram,2
971687664511578114,"#PODCAST / #MeToo et après? Cinq mois après l'affaire Weinstein, que reste-t-il de cette formidable insurrection féministe? https://t.co/Wm8MpNzjGB via @MagazineCheek https://t.co/MT0Lc47N7l",1
919508563818680320,Société | #balancetonporc : quand les femmes dénoncent le harcèlement https://t.co/zusYxWvRJO,1
1282700688384983042,Vos anciens élèves et vos amis gauchistes se dénoncent entre-eux sur Facebook et leur mot d'ordre est : «On croit les victimes.»  Pourquoi avez-vous un passe droit? Ça ne s'adresse pas aux maîtres à penser de votre mouvement?  #PoLQc #Metoo #Meute https://t.co/ZYSawFKrtd,2
961658675290083330,@24hPujadas @LCI @SCoignard Je suis absolument contre le #balancetonporc : ça permet de raconter tout et n'importe quoi avec les journalistes qui en font leurs choux gras par dessus le marché ! 😠,2
1139217136948273153,"@le_Parisien Parfait, elles nous gonflent toutes ces michtoneuses qui surfent sur cette vague de merde qu'est #metoo et #balancetonporc. Il y en a quelques unes qui disent la vérité, mais la plupart sont des filles hystériques et tordues, comme asia argento",2
1271438481680666626,"Pas de doute, #metoo ça marche du tonnerre https://t.co/slalJzCRHI",1
1271042003124486146,@gui310816 Très bon article. Et qu'est-ce que ce serait avec une enquête de fond de @d_schneidermann @arretsurimages ! On finirait enfin par mettre le nez dans les vrais tabous de l'EN...  Silence !!!! #PasdeVague #metoo #MoiAussi #OmertaEducationNationale  https://t.co/7VPIhCZSSR,2
1448164273734230016,"Par Télérama : “Le Dernier Duel”, un film “pas seulement au nom de #MeToo, mais au nom de tous les siècles passés” https://t.co/dksEpq6xVe",1
934439517548961792,"#25novembre Cortège plutôt mixte... mais assez maigrichon finalement. #balancetonporc, mais pas vmt dans la rue @lesoir https://t.co/Oe2lMNM60F",2
940082835557269509,"@AMORNEKHILI https://t.co/Y1gWQVw9Bg #MeToo [Smiley qui miaule, tout simplement.]",2
1504476003879436298,"En 2017, au début de sa Campagne, Macron avait demandé une minute de silence pour les femmes tuées par la violence des hommes. C'était avant #metoo et ça m'avait marquée. Là je viens d'entendre ""la santé féminine"" je crois que ce concept est à nouveau très marquant. #Macron2022 https://t.co/Q9hCSe8gvR",2
1268991750703583238,"a toutes les filles de ma TL, à mes amies, je vous aime, vous êtes pas seule. Restez forte💞💞#iwas",2
1350534296923205632,"@AlbertRomuald #metooinceste Certaines sont capables de s'exprimer sur le sujet, j'ai beaucoup d'admiration pour cela !",2
995982895364935680,#MeToo : Nike ébranlé par une vague de départs https://t.co/Q691hkRGnf https://t.co/Cx6khylFQl,1
1284162757743587330,"Il existe une autre ""toute petite règle"" le principe à valeur constitutionnelle de sauvegarde de la dignité de la personne humaine. Celui de ne pas nuire, violer autrui..  🗣 Ce serait 👌 si ces deux petites ""bricoles"" cohabitaient de façon équitable dans notre République #Metoo https://t.co/SeNJtarrNU",2
975289218208600065,Viols collectifs d enfants Blancs par bande de pakistanais de Telford (GB) depuis 1980 : pourquoi ce silence des médias à l'heure de #balancetonporc ? https://t.co/Gyn6c9k2vP,2
919376881824288768,"Il regarde dans ma voiture avec insistance, en passant à coté. Il se met à 5m de moi et commence à pisser. 2/5 #BalanceTonPorc",3
924389995682689025,"Ce soir, #DALS confirme que quand tu n'as pas de talent, tu te mets à poil pour aller loin.  Il est loin le #balancetonporc",2
1545313901339893762,"20 Minutes: Conseil de Paris : La réintégration de Maxime Cochard, accusé de viol et catalyseur du #MeTooGay, suscite des remous. https://t.co/N3oMtV58yN  via @GoogleNews",1
922426684179181569,L'Affaire Weinstein : toi aussi #BalanceTonPorc ? https://t.co/zRC2VXwyRA via @YouTube,1
1168867269289660416,"La presse parle de la clinique Juridique virtuelle de  #Myvirtualplanning, plateforme qui recourt aux avocats référencés sur @AvocatsCd pour assister les victimes de l' harcèlement sexuel dans les écoles et universités #CJV #Avocat #univsansharcèlement #prodeo #metoo https://t.co/mnu5B5oHMz",2
1350515665149587457,"Ce que permet la justice française par milliers. SAP etc... Il faut que cela cesse immédiatement... #metooinceste https://t.co/GXUkY6QvuU :QT: #metooinceste mon fils actuellement placé chez le bourreau que j ai dénoncé plainte pour Inceste classée une autre pour tentative de meurtre il a déjà abusé de sa fille y a10ns, je le savais pas, il a été déchu et la juge lui laisse mon fils elle vient de se dessaisir du dossier https://t.co/pVflFry7KV",2
1451541586282745865,"Je tombe sur cette vieille interview de Geneviève Fraisse (2018) -&gt; mais que j’aime Geneviève Fraisse ❤️ « De l'éducation des femmes"" : la réponse de Laclos au ""droit d'importuner""  #metoo  https://t.co/jElMmxHHNr",2
1032309637335400448,"1° J'ai tellement à dire sur #Balancetapouffe que je ne sais par quoi commencer. Ah oui pour commencer le hashtag #balancetonporc a été créé dans le but de dénoncer des violences à caractère sexuel et ce à différent degré. On parle donc de harcèlement, de violence, d'agression .",2
1047853960378441728,"@AgeMoyen ce qui est bien c'est que la cinglee @histgeoblog n'y soit pas, apres 1 appel ds @lemondefr de @lucbronner @jerofeno @ldreyfus qui soutiennent mon harceleur sexuel https://t.co/OFSdZooSAe en l'an #MeToo+ me plagient https://t.co/M925ZKuHtm … c'est douteux !",2
1392701071630422016,"#balancetonporc #AmnesieTraumatique #stopprescription #meetooinceste #moiaussiamnesie pedocriminelle séparatiste ségrégationniste suprématiste de Soral et Raël=Psychiatre Annie Lebbadi-Breteau se pensait indispensable pr distinguer qui est porc,quelle est l'idée pourrie,non merci",2
950629413858762752,"Quand #metoo devient #WoYeShi : en Chine aussi, les femmes commencent à briser le silence https://t.co/7XVYL8QC7S",1
920105218439827461,"À écouter.  Qui s'est déjà fait dire par celui qui harcèle: c'est toi qui séduit. Ne te plains pas des effets, dis merci.  #metoo #moiaussi https://t.co/4JOebHg2Id",2
1576993189323575310,"Irene Thery, sociologue : « Au départ, [le mouvement #MeToo ] est une initiative collective inattendue d’actrices d’Hollywood qui dénoncent les agressions sexuelles du producteur Harvey Weinstein. Des situations humiliantes, connue…https://t.co/B4rIAL6zs9 https://t.co/SECmA5mKYe",1
1269791420375842817,"Marre que des chefs d'établissements scolaires puissent violer, agresser sexuellement, mobber, détruire des gens, ou harceler en toute impunité. Il est plus que temps de briser les #OmertaEducationNationale. 🙉🙊🙈  Silence ! #PasdeVague #metoo #moiaussi   https://t.co/7VPIhCZSSR",2
1577668303794933761,Héroïne des temps Modernes 💪🫶 #MeToo #BriserLeSilence https://t.co/2nXBGND0oi,2
1299706146668851200,@Clemence_Guette @FranceInsoumise #insoumis #guignol #harcelement #sexuel #coquerel #cocotier #FranceInsoumise #MeToo C'est ça le concept d'opposition.... https://t.co/88mZf1UyfH,2
1044861609750024192,Toutes #MeToo? Not me nous dit ⁦@DelphineGendre⁩ de la ⁦@RTSinfo⁩. Intéressant non? https://t.co/7UMEEkkC6T,2
1176937295020199939,"D’accord avec @GraldineMaillet. Après le hashtag #BalanceTonPorc, il faut des actes forts. 👍🏼 #TPMP",2
1025113298566619137,"@marditrice @lobs Jamais de la vie, bien sûr! Le mouvement #metoo allait de notre point de vue né de la salutaire denonciation du viol est allé au delà . Il a fini par poser la question de la condition masculine. qui nous a interessé.",2
1268815882840670210,"Le Québec rendra imprescriptibles les actions civiles en matière d’agression à caractère sexuel, de violence subie pendant l’enfance et de violence conjugale.  https://t.co/YLgUVxMqeY #MeToo",1
1283417689923506181,"@crabe2000 @ZeteFLo @VinzJeannin @didi_ganged @patriote1330 @bobardsdor je suis d'accord avec Crabe, ces mouvements sociaux ont dans leur ADN le soutien d'une minorité bien précise. Etre un mec et poster des #metoo, ça montre qu'on a pas compris grand chose au mouvement. Après, c'est pas grave pour autant et cette personne mérite autant de soutien !",2
1585751800883339267,"Violence contre les femmes, le Journal est en ligne! https://t.co/nFhl85hUQU Merci à @leJDD #metoo #violencesconjugales",1
919699150677200896,@ZohraBitan #balancetonporc serait qd m mieux si dénonçait aussi celles qui se foutent complètement des émotions qu'elles peuvent provoquer chez les H..,2
919651892355059714,"J'suis pas sûre d'avoir compris le #balancetonporc mais ""ça va tu t'es pas faite violée"" après six mois d'agression principalement sexuelle",2
1277197869330636801,"L’égalité homme-femme est à la base de notre couple! #bricolgirl #metoo mycrob à Strassen, Luxembourg https://t.co/kn2vsF5ziX",2
953962178108952576,@Luk71fleauAlex Toi rexou je vais te baiser la bouche ! #BalanceTonPorc,2
1306784963149398017,La déferlante #MeToo arrive en Iran https://t.co/GqcqudMZAP via @letemps,1
922414831302594565,"""@RAFU_Nantes: #balancetonporc Nicole Belloubet incite les femmes victimes de harcèlement à ""aller porter plainte"" Congolaises levées vous.",2
920169894066434048,"99,9% des femmes sur Terre ont été harcelées / abusées / agressées / violées, mais par quoi 1 ou 2 types louches... #metoo",2
1127946812407603200,2 ans après #MeToo : toujours pas 1 condamnation en France (à croire qu’on n’y harcèle pas) et dernier bijou : AUCUN JOURNALISTE ni critique de cinéma ne mentionne les démêlés judiciaires de JC Brisseau entre deux qualifications de « génie visionnaire ». Aucun.,2
928573968797323264,"#balancetamafia #balancetonporc #MeToo #arnaque @afpfr @LaREM_AN @FiAssemblee députés socialiste et les républicains européens #mafias ? @lesRepublicains @deputesPCF #escrocs #pilleursd'États https://t.co/zeDHjX45HL :QT: Incompréhensible, vraiment ? Rappelez moi qui est à la tête de la Commission Européenne et quel était son rôle dans les #LuxLeaks ?  https://t.co/596viL050Q",2
962990224170258433,Le festival du film de Berlin s'ouvre avec une controverse #MeToo https://t.co/rpqdeoGsQO https://t.co/pzmGZpGyIn,1
934497106777264128,"Emmanuel Macron le 25 novembre 2017 en direct de l'Elysée :  ""Je ne veux  pas d'une société de la délation. [...] Je ne veux pas que nous tombions  dans une société où chaque rapport entre un homme et une femme devient  une suspicion de domination."" #balancetonporc",2
919981652209696769,#balanceTonPorc confirme l’abyssale connerie des réseaux sociaux. Á lire d’urgence de Claude Alzon « La femme potiche et la femme boniche » https://t.co/iLI3UIVWHj,2
1185317820046942208,"Tous les policiers et policières qui sont complices de la destruction des victimes, on finira par vous démasquer. ✊🏻 #MeToo #balancetonporc",2
951914109121032192,"Catherine Deneuve, #MeToo et les « baisers volés » https://t.co/exNhvT9Bbf",1
959719425753731072,"@MichelLussault Ceci dit, si l’on compare la notoriété de chacune dans les années 50/60, il n’est pas faux de considérer que Bardot a plus fait pour la « femme » que De Beauvoir... par contre c’est quand on met en perspective avec le #BalanceTonPorc actuel que ça se gâte !!!",2
932259542183940096,I have a dream. No more prescription at all for sexual agression as rape in France like in USA. Je rêve que la notion de prescription sur les crimes sexuels n existe plus en France. Et hop! Les propo de @NBelloubet. Judicieux les préplaintes en ligne! #balancetonporc https://t.co/m20qpQA2J9 :QT: La ministre de la Justice détaille le futur projet de loi contre les violences sexuelles https://t.co/9yFdROWBrv,2
930750971784900608,"@TyphaineD_ @assoFIT @libe @Violsfemmesinfo IMPUNITÉ ~ OMERTA !     Voilà ce qui arrive quand on a le COURAGE DE BALANCER SON « PORC » suite à un VIOL, on va se retrouver au TRIBUNAL pour «DIFFAMATION» le 1er DECEMBRE à Paris !       VENEZ FAIRE ENFIN VOTRE MÉTIER LES JOURNALISTES ! #balancetonporc #lci #tf1 #cnews #MeToo https://t.co/pn42Bf7Dnj",2
1333003347431989248,"Député belge de la majorité diffamant ou calomniant (c'est selon) un ministre français. Heureusement, l'immunité parlementaire évitera à @olivierbierin les 140 heures de travaux d'intérêt général…  (Ne pas confondre #metoo et #balancetonproc). (oui, oui, PROC.) https://t.co/sLa2gB40r8",2
1067529022287069185,@SoumeyaLL je viens de me faire insulter et bloqué par https://t.co/obkMrYC6Hs pour avoir dénoncé ce crime #25N #YoTeCreo #NiUnaMenos #ViolenciaDeGenero #ElMachismoMata  #ماتسكتيش #ماشي_وحدة_ماشي_زوج #انا_ايضا #MoiAussi #balancetonporc #1femmesur2 #MeToo #orangetheworld #16daysofactivism,2
975677369825529856,"[ Porc : un pesage express sur balance amovible ] (aucun lien avec #BalanceTonPorc) &gt;&gt;&gt; https://t.co/JM8oXLrR4U &gt;&gt;&gt; - Peser des truies ou des charcutiers en mouvement, sans les bloquer dans une balance, est désormais possible. Le système offre un nouvel o... https://t.co/uLTiyvbkWx",0
